,text,label
9581,tell me the number of movies that were released in 1998,bar
9582,what movies were released in 1998 ?,bar
9583,give me the quantiy of all movies released in 1998,bar
9584,which star had the most nominations ?,bar
9585,identify the star that has had the most nominations .,bar
9586,can you tell me which star had the most nominations ?,bar
9587,identify the star across the board that had the most nominations .,bar
9588,show me the actor with the most nominations .,bar
9589,tell me which star had the most nominations .,bar
9590,"of all the celebrities , who had the most nominations ?",bar
9591,who was the most nominated star ?,bar
9592,tell me which actor had the most nominations .,bar
9593,"in terms of nominations , which star has the most ?",bar
9594,what star had the most nominations ?,bar
9595,tell me the star who had most nominations ?,bar
9596,the most nominations have been earned by which star ?,bar
9597,which actor was nominated for the most awards ?,bar
9598,of all the stars which of them received the most nominations,bar
9599,who is the most nominated actor ?,bar
9600,who is the star with more nominations ?,bar
9601,i want to see the distribution the number of nominations .,bar
9602,display the distribution of the numbers of nominations,bar
9603,show me the distribution of the number of nominations,bar
9604,what was the distribution of the number of nominations ?,bar
9605,show me how the number of nominations are distributed .,bar
9606,show me how the quantity of nominations is distributed .,bar
9607,show me the distribution for the number of nominations .,bar
9608,i would like to see the distribution of the number of nominations for awards .,bar
9609,please show how the number of nominations was distributed .,bar
9610,show me the number of nominations that were distributed .,bar
9611,i need to look at the distribution the number of nominations,bar
9612,can you show me the spread of the number of nominations ?,bar
9613,show me the distribution of nominations by how many are received .,bar
9614,please show me the spread of the nominations .,bar
9615,could you indicate the distribution of the number of nominations for each actor on this list ?,bar
9616,i would like to review the dispersement of the amount of nominations .,bar
9617,is there anything wrong with the number of movies released in 2000 ?,bar
9618,is there an error in the number of released movies for 2000 ?,bar
9619,"what problems , if any , surround the number of movies released in 2000 ?",bar
9620,is there an error with how many movies were released in the year 2000 ?,bar
9621,are there any problems with the number of movies released in the year 2000 ?,bar
9622,are there any anomalies with respect to the number of movies released in 2000 ?,bar
9623,can you tell me what is wrong with the number of movies released in 2000 ?,bar
9624,is there anything wrong with how many movies were released in 2000,bar
9625,"with the number of films released in 2000 , are there any problems ?",bar
9626,is the any problem with the number of movies released in 2000 ?,bar
9627,tell me if there were any errors with the amount of movies released in 2000 ?,bar
9628,what is wrong with the number of movies released in 2000 ?,bar
9629,"knowing how many movies were released in 2000 , do you think there is anything wrong with this number ?",bar
9630,is the number of movies released in 2000 normal ?,bar
9631,are there any discrepancies with the number of movies released in 2000 ?,bar
9632,i want to know the correlation between the nomination and the age of a star .,bar
9633,what is the correlation between nominations and the age of an actor ?,bar
9634,show me the correlation between the nomination and the age of a star,bar
9635,what is the correlation between the nomination and the age of a star ?,bar
9636,determine the connection between the age of a star and the nomination .,bar
9637,what is the relationship between the age and nomination of a star ?,bar
9638,show me the correlation between the age of a star and the nomination received .,bar
9639,how does the age of a star typicaly correlate with the nomination ?,bar
9640,what is the relationship between the nomination and the age of a star ?,bar
9641,is there any relationship between the age of a star and the likelihood of them being nominated ?,bar
9642,what is the correlation between the age of the star and when they were nominated ?,bar
9643,tell me the correlation between the year of nomination and the age of the star actor .,bar
9644,i 'm interested in finding out the relationship between an actor 's age and being nominated .,bar
9645,can you indicate whether there is a relationship between an actor 's age and his number of award nominations ?,bar
